1670178305.458931,10.10.1.100:43328,19400.0,9.221,,,15,
1670178305.590984,10.10.1.100:43328,957.0,86.217,,,25,
1670178305.719236,10.10.1.100:43328,956.6,140.157,,,35,
1670178305.813855,10.10.1.100:43328,957.0,209.034,,,2,1
1670178305.889347,10.10.1.100:43328,957.0,250.508,,,2,1
1670178305.964847,10.10.1.100:43328,957.0,303.734,,,2,1
1670178306.040563,10.10.1.100:43328,957.0,345.659,,,2,1
1670178306.116066,10.10.1.100:43328,957.0,382.283,,,2,1
1670178306.192580,10.10.1.100:43328,957.0,420.95,,,2,1
1670178306.269578,10.10.1.100:43328,955.0,180.008,,,3,1
1670178306.345092,10.10.1.100:43328,957.0,109.997,,,2,1
1670178306.420565,10.10.1.100:43328,968.8,82.806,,,4,1
1670178306.496280,10.10.1.100:43328,951.6,68.602,,,5,1
1670178306.571906,10.10.1.100:43328,956.4,67.6,,,5,1
1670178306.648316,10.10.1.100:43328,953.8,69.286,,,6,1
1670178306.724050,10.10.1.100:43328,956.7,70.387,,,6,1
1670178306.828958,10.10.1.100:43328,956.7,71.122,,,5,3
1670178306.964728,10.10.1.100:43328,951.2,66.207,,,5,3
1670178307.099980,10.10.1.100:43328,956.8,69.699,,,6,3
1670178307.194813,10.10.1.100:43328,637.8,71.138,,,4,3
1670178307.270895,10.10.1.100:43328,950.6,66.01,,,5,3
1670178307.346948,10.10.1.100:43328,953.3,68.758,,,6,3
1670178307.422690,10.10.1.100:43328,955.3,70.042,,,6,3
1670178307.498270,10.10.1.100:43328,955.3,70.921,,,5,3
1670178307.574276,10.10.1.100:43328,637.5,71.494,,,4,3
1670178307.650959,10.10.1.100:43328,956.7,66.169,,,5,3
1670178307.726784,10.10.1.100:43328,956.5,68.289,,,6,3
1670178307.804633,10.10.1.100:43328,950.9,69.801,,,6,3
1670178307.880696,10.10.1.100:43328,639.8,70.947,,,4,3
1670178307.957097,10.10.1.100:43328,955.7,68.513,,,5,3
1670178308.078452,10.10.1.100:43328,955.5,67.543,,,5,3
1670178308.208285,10.10.1.100:43328,955.7,70.384,,,6,3
1670178308.307500,10.10.1.100:43328,637.7,71.48,,,4,3
1670178308.384691,10.10.1.100:43328,955.7,66.195,,,5,3
