1669601621.667828,10.10.1.100:42764,7,7,18,7
1669601621.669406,10.10.1.100:42762,1,1,17,9
1669601621.670795,10.10.1.100:42760,10,10,14,2
1669601621.753906,10.10.1.100:42764,8,8,14,7
1669601621.755534,10.10.1.100:42762,1,1,14,9
1669601621.757143,10.10.1.100:42760,10,10,14,2
1669601621.838646,10.10.1.100:42764,10,10,10,7
1669601621.840153,10.10.1.100:42762,1,1,13,9
1669601621.841583,10.10.1.100:42760,9,10,14,2
1669601621.917264,10.10.1.100:42764,10,10,10,7
1669601621.918759,10.10.1.100:42762,1,1,13,9
1669601621.920235,10.10.1.100:42760,2,10,14,2
1669601621.997613,10.10.1.100:42764,10,10,10,7
1669601621.999543,10.10.1.100:42762,1,1,11,9
1669601622.001045,10.10.1.100:42760,0,10,2,2
1669601622.076918,10.10.1.100:42764,10,10,10,7
1669601622.078490,10.10.1.100:42762,1,1,9,9
1669601622.079991,10.10.1.100:42760,0,10,2,2
1669601622.156010,10.10.1.100:42764,7,13,7,7
1669601622.157534,10.10.1.100:42762,1,1,9,9
1669601622.158921,10.10.1.100:42760,0,10,2,2
1669601622.234965,10.10.1.100:42764,7,15,7,7
1669601622.236534,10.10.1.100:42762,0,1,9,9
1669601622.237962,10.10.1.100:42760,0,10,2,2
1669601622.314093,10.10.1.100:42764,7,17,7,7
1669601622.315613,10.10.1.100:42762,0,1,9,9
1669601622.317050,10.10.1.100:42760,0,10,2,2
1669601622.401712,10.10.1.100:42764,7,17,7,7
1669601622.404587,10.10.1.100:42762,0,1,9,9
1669601622.407198,10.10.1.100:42760,0,10,2,2
1669601622.546375,10.10.1.100:42764,5,19,7,7
1669601622.549499,10.10.1.100:42762,0,1,8,8
1669601622.552348,10.10.1.100:42760,0,10,2,2
1669601622.677907,10.10.1.100:42764,2,19,7,7
1669601622.680605,10.10.1.100:42762,0,1,8,8
1669601622.682657,10.10.1.100:42760,0,10,2,1
1669601622.759044,10.10.1.100:42764,0,19,7,7
1669601622.760668,10.10.1.100:42762,0,1,7,7
1669601622.762157,10.10.1.100:42760,0,10,2,1
1669601622.838928,10.10.1.100:42764,0,19,7,7
1669601622.840508,10.10.1.100:42762,0,1,7,7
1669601622.841902,10.10.1.100:42760,0,10,2,1
1669601622.918435,10.10.1.100:42764,0,19,8,7
1669601622.919994,10.10.1.100:42762,0,1,7,7
1669601622.921427,10.10.1.100:42760,0,10,2,1
1669601622.997695,10.10.1.100:42764,0,19,8,7
1669601622.999257,10.10.1.100:42762,0,1,6,6
1669601623.000738,10.10.1.100:42760,0,10,3,1
1669601623.077448,10.10.1.100:42764,0,19,9,7
1669601623.079051,10.10.1.100:42762,0,1,6,6
1669601623.080474,10.10.1.100:42760,0,10,3,1
1669601623.156731,10.10.1.100:42764,0,19,9,7
1669601623.158555,10.10.1.100:42762,0,1,6,6
1669601623.159946,10.10.1.100:42760,0,10,3,1
1669601623.236503,10.10.1.100:42764,0,19,9,7
1669601623.237994,10.10.1.100:42762,0,1,5,5
1669601623.239391,10.10.1.100:42760,0,10,3,1
1669601623.315773,10.10.1.100:42764,0,19,10,7
1669601623.317340,10.10.1.100:42762,0,1,5,5
1669601623.318724,10.10.1.100:42760,0,10,3,1
1669601623.394712,10.10.1.100:42764,0,19,10,7
1669601623.396232,10.10.1.100:42762,0,1,5,5
1669601623.397628,10.10.1.100:42760,0,10,2,1
1669601623.474548,10.10.1.100:42764,0,19,10,7
1669601623.476024,10.10.1.100:42762,0,1,4,4
1669601623.477441,10.10.1.100:42760,0,10,2,1
1669601623.595426,10.10.1.100:42764,0,19,11,7
1669601623.598153,10.10.1.100:42762,0,1,4,4
1669601623.600661,10.10.1.100:42760,0,10,2,1
1669601623.731789,10.10.1.100:42764,0,19,12,9
1669601623.734260,10.10.1.100:42762,0,1,4,4
1669601623.736626,10.10.1.100:42760,0,10,2,1
1669601623.841064,10.10.1.100:42764,0,19,12,9
1669601623.842621,10.10.1.100:42762,0,1,4,4
1669601623.844023,10.10.1.100:42760,0,10,3,1
1669601623.920680,10.10.1.100:42764,0,19,13,9
1669601623.922517,10.10.1.100:42762,0,1,4,4
1669601623.925032,10.10.1.100:42760,0,10,3,1
1669601624.060072,10.10.1.100:42764,0,19,13,9
1669601624.062633,10.10.1.100:42762,0,1,4,4
1669601624.065025,10.10.1.100:42760,0,10,3,1
1669601624.186707,10.10.1.100:42764,0,19,14,10
1669601624.188341,10.10.1.100:42762,0,1,4,4
1669601624.189745,10.10.1.100:42760,0,10,3,1
1669601624.265984,10.10.1.100:42764,0,19,14,10
1669601624.267473,10.10.1.100:42762,0,1,4,4
1669601624.268918,10.10.1.100:42760,0,10,2,1
1669601624.346635,10.10.1.100:42764,0,19,14,10
1669601624.348133,10.10.1.100:42762,0,1,3,3
1669601624.349585,10.10.1.100:42760,0,10,2,1
1669601624.426069,10.10.1.100:42764,0,19,14,10
1669601624.427542,10.10.1.100:42762,0,1,3,3
1669601624.429011,10.10.1.100:42760,0,10,2,1
1669601624.505303,10.10.1.100:42764,0,19,14,10
1669601624.506809,10.10.1.100:42762,0,1,3,3
1669601624.508258,10.10.1.100:42760,0,10,2,1
1669601624.584837,10.10.1.100:42764,0,19,14,10
1669601624.586301,10.10.1.100:42762,0,1,2,2
1669601624.587759,10.10.1.100:42760,0,10,2,1
1669601624.664235,10.10.1.100:42764,0,19,14,10
1669601624.665715,10.10.1.100:42762,0,1,2,2
1669601624.667117,10.10.1.100:42760,0,10,2,1
