1669574502.952985,10.10.1.100:47568,,,10,
1669574503.088314,10.10.1.100:47570,,,19,
1669574503.224059,10.10.1.100:47570,,,31,
1669574503.329540,10.10.1.100:47570,,,2,1
1669574503.404981,10.10.1.100:47570,,,2,1
1669574503.480568,10.10.1.100:47570,,,2,1
1669574503.556177,10.10.1.100:47570,,,2,1
1669574503.639736,10.10.1.100:47570,,,2,1
1669574503.775361,10.10.1.100:47570,,,2,1
1669574503.902641,10.10.1.100:47570,,,3,1
1669574503.984580,10.10.1.100:47570,,,3,1
1669574504.061169,10.10.1.100:47570,,,3,1
1669574504.137413,10.10.1.100:47570,,,5,1
1669574504.213582,10.10.1.100:47570,,,5,1
1669574504.289274,10.10.1.100:47570,,,6,1
1669574504.411853,10.10.1.100:47570,,,6,1
1669574504.545118,10.10.1.100:47570,,,5,3
1669574504.620528,10.10.1.100:47570,,,6,3
1669574504.695980,10.10.1.100:47570,,,5,3
1669574504.770854,10.10.1.100:47570,,,5,3
1669574504.846949,10.10.1.100:47570,,,5,3
1669574504.923188,10.10.1.100:47570,,,6,3
1669574504.998686,10.10.1.100:47570,,,6,3
1669574505.111849,10.10.1.100:47570,,,5,3
1669574505.239769,10.10.1.100:47570,,,5,3
1669574505.335612,10.10.1.100:47570,,,6,3
1669574505.410661,10.10.1.100:47570,,,5,3
1669574505.485971,10.10.1.100:47570,,,4,3
1669574505.562404,10.10.1.100:47570,,,5,3
1669574505.637872,10.10.1.100:47570,,,5,3
1669574505.713296,10.10.1.100:47570,,,6,3
1669574505.788980,10.10.1.100:47570,,,5,3
1669574505.864850,10.10.1.100:47570,,,4,3
1669574505.960982,10.10.1.100:47570,,,5,3
1669574506.083884,10.10.1.100:47570,,,6,3
1669574506.187994,10.10.1.100:47570,,,5,3
1669574506.263543,10.10.1.100:47570,,,5,3
1669574506.339140,10.10.1.100:47570,,,5,3
1669574506.414612,10.10.1.100:47570,,,6,3
1669574506.489991,10.10.1.100:47570,,,5,3
1669574506.565831,10.10.1.100:47570,,,5,3
1669574506.641108,10.10.1.100:47570,,,6,3
1669574506.716668,10.10.1.100:47570,,,6,3
1669574506.792364,10.10.1.100:47570,,,5,3
1669574506.872128,10.10.1.100:47570,,,5,3
1669574507.013756,10.10.1.100:47570,,,5,3
1669574507.149283,10.10.1.100:47570,,,6,3
1669574507.233617,10.10.1.100:47570,,,5,3
1669574507.309816,10.10.1.100:47570,,,6,3
1669574507.404109,10.10.1.100:47570,,,5,3
1669574507.486326,10.10.1.100:47570,,,5,3
1669574507.568269,10.10.1.100:47570,,,6,3
1669574507.643640,10.10.1.100:47570,,,6,3
1669574507.719780,10.10.1.100:47570,,,4,3
1669574507.820530,10.10.1.100:47570,,,5,3
1669574507.956228,10.10.1.100:47570,,,6,3
1669574508.090553,10.10.1.100:47570,,,5,3
1669574508.199857,10.10.1.100:47570,,,5,3
